invoice_id,outlet_id,invoice_date,due_date,invoice_amount,paid_date,paid_amount,outstanding,aging_days,status
INV6117235,OUT5050,2026-01-18,2026-03-19,169071,2026-03-29,169071,0,0,Paid
INV5523538,OUT5050,2026-06-05,2026-08-04,122210,2026-07-30,122210,0,0,Paid
INV4695138,OUT5050,2026-06-23,2026-08-22,226072,2026-08-25,226072,0,0,Paid
INV942817,OUT5050,2025-08-12,2025-10-11,86798,,0,86798,256,Bad Debt
INV1213041,OUT5050,2026-01-01,2026-03-02,333300,2026-03-07,333300,0,0,Paid
INV1512565,OUT5050,2025-09-02,2025-11-01,379427,2025-11-13,379427,0,0,Paid
INV3108425,OUT5050,2025-11-22,2026-01-21,314386,2026-02-14,314386,0,0,Paid
INV5784271,OUT5051,2026-05-09,2026-05-16,52309,,0,52309,39,Overdue
INV6060082,OUT5051,2025-09-19,2025-09-26,234768,2025-09-28,234768,0,0,Paid
INV3527764,OUT5051,2025-07-14,2025-07-21,306445,,0,306445,338,Bad Debt
INV4013396,OUT5051,2026-02-18,2026-02-25,388599,2026-03-04,388599,0,0,Paid
INV6345860,OUT5051,2025-11-12,2025-11-19,374815,,0,374815,217,Bad Debt
INV3581051,OUT5051,2025-10-17,2025-10-24,417945,2025-11-09,417945,0,0,Paid
INV4938489,OUT5051,2026-01-24,2026-01-31,466126,2026-01-30,466126,0,0,Paid
INV5443166,OUT5052,2026-03-24,2026-04-23,71354,,0,71354,62,Overdue
INV3443980,OUT5052,2025-06-28,2025-07-28,28047,2025-08-21,28047,0,0,Paid
INV6914963,OUT5052,2026-06-10,2026-07-10,129036,2026-07-31,129036,0,0,Paid
INV71638,OUT5052,2026-06-11,2026-07-11,66209,2026-07-25,66209,0,0,Paid
INV4764598,OUT5052,2025-11-25,2025-12-25,248873,2025-12-21,248873,0,0,Paid
INV3592884,OUT5052,2026-03-03,2026-04-02,168256,2026-04-06,168256,0,0,Paid
INV6724525,OUT5052,2025-10-06,2025-11-05,205459,2025-11-20,205459,0,0,Paid
INV4183920,OUT5052,2026-05-18,2026-06-17,45350,2026-06-29,45350,0,0,Paid
INV1356233,OUT5052,2026-05-23,2026-06-22,56549,2026-07-14,56549,0,0,Paid
INV9033867,OUT5053,2026-05-27,2026-06-11,189111,2026-07-03,189111,0,0,Paid
INV3459084,OUT5053,2025-12-06,2025-12-21,345805,2025-12-20,345805,0,0,Paid
INV3893275,OUT5053,2025-11-02,2025-11-17,114735,2025-12-04,114735,0,0,Paid
INV8882846,OUT5053,2025-11-05,2025-11-20,380903,2025-12-08,380903,0,0,Paid
INV6012713,OUT5053,2025-07-26,2025-08-10,422765,2025-08-10,422765,0,0,Paid
INV3506899,OUT5053,2026-05-18,2026-06-02,262474,2026-06-15,262474,0,0,Paid
INV5070238,OUT5054,2025-12-14,2026-02-12,114855,,0,114855,132,Outstanding
INV207781,OUT5054,2025-06-28,2025-08-27,250851,2025-09-19,250851,0,0,Paid
INV2336112,OUT5054,2025-07-30,2025-09-28,403190,2025-10-24,403190,0,0,Paid
INV4773618,OUT5054,2026-01-09,2026-03-10,241477,2026-03-15,241477,0,0,Paid
INV3836256,OUT5054,2025-08-08,2025-10-07,457027,2025-11-02,457027,0,0,Paid
INV5908212,OUT5054,2025-12-09,2026-02-07,244981,2026-02-02,244981,0,0,Paid
INV2095029,OUT5055,2026-02-25,2026-03-12,131139,2026-04-06,131139,0,0,Paid
INV3097687,OUT5055,2026-03-21,2026-04-05,32988,2026-04-03,32988,0,0,Paid
INV6625892,OUT5055,2026-03-05,2026-03-20,441810,2026-03-23,441810,0,0,Paid
INV7351331,OUT5055,2025-12-25,2026-01-09,184583,2026-01-09,184583,0,0,Paid
INV632522,OUT5055,2026-05-17,2026-06-01,118714,2026-06-16,118714,0,0,Paid
INV6723814,OUT5056,2026-04-25,2026-06-24,317040,2026-07-05,317040,0,0,Paid
INV1345216,OUT5056,2025-10-04,2025-12-03,220711,,0,220711,203,Outstanding
INV4329573,OUT5056,2026-04-07,2026-06-06,467848,2026-07-06,467848,0,0,Paid
INV4742193,OUT5056,2025-10-15,2025-12-14,381745,2025-12-15,381745,0,0,Paid
INV3646941,OUT5056,2025-10-24,2025-12-23,208238,2025-12-20,208238,0,0,Paid
INV3179366,OUT5056,2025-08-26,2025-10-25,157334,2025-10-20,157334,0,0,Paid
INV2296061,OUT5056,2026-05-23,2026-07-22,490876,2026-07-21,490876,0,0,Paid
INV3866965,OUT5056,2025-12-13,2026-02-11,367256,,0,367256,133,Outstanding
INV5860515,OUT5056,2025-08-25,2025-10-24,328399,2025-11-19,328399,0,0,Paid
INV4178423,OUT5057,2025-11-07,2026-01-06,403637,2026-01-23,403637,0,0,Paid
INV6769296,OUT5057,2025-09-14,2025-11-13,125385,2025-12-10,125385,0,0,Paid
INV6258840,OUT5057,2025-10-12,2025-12-11,390370,,0,390370,195,Overdue
INV8120603,OUT5057,2026-05-21,2026-07-20,144614,2026-07-19,144614,0,0,Paid
INV1414436,OUT5057,2026-02-22,2026-04-23,203151,2026-05-16,203151,0,0,Paid
INV9295611,OUT5057,2026-05-09,2026-07-08,478057,2026-07-11,478057,0,0,Paid
INV2671091,OUT5057,2026-02-13,2026-04-14,210929,2026-04-19,210929,0,0,Paid
INV8374893,OUT5058,2025-10-07,2025-10-14,216232,2025-10-10,216232,0,0,Paid
INV9443472,OUT5058,2026-02-06,2026-02-13,373100,2026-02-16,373100,0,0,Paid
INV235936,OUT5058,2026-05-30,2026-06-06,368666,2026-07-06,368666,0,0,Paid
INV4593495,OUT5058,2026-03-11,2026-03-18,191536,2026-04-15,191536,0,0,Paid
INV7532086,OUT5058,2026-02-25,2026-03-04,385620,2026-03-31,385620,0,0,Paid
INV5300361,OUT5058,2025-07-31,2025-08-07,145152,2025-08-07,145152,0,0,Paid
INV3350212,OUT5058,2025-08-13,2025-08-20,187331,2025-09-15,187331,0,0,Paid
INV3488756,OUT5058,2025-10-25,2025-11-01,455909,2025-11-17,455909,0,0,Paid
INV5617749,OUT5059,2026-03-07,2026-05-06,463268,2026-05-30,463268,0,0,Paid
INV240538,OUT5059,2025-08-28,2025-10-27,460790,2025-10-25,460790,0,0,Paid
INV3875207,OUT5059,2025-09-02,2025-11-01,113994,2025-11-29,113994,0,0,Paid
INV1613450,OUT5059,2025-11-10,2026-01-09,161042,2026-01-07,161042,0,0,Paid
INV2417521,OUT5059,2026-05-20,2026-07-19,175482,2026-07-21,175482,0,0,Paid
INV8302823,OUT5059,2026-04-14,2026-06-13,101014,,0,101014,11,Bad Debt
INV899868,OUT5059,2026-06-03,2026-08-02,361823,2026-08-03,361823,0,0,Paid
INV4728709,OUT5059,2026-02-16,2026-04-17,37499,2026-04-18,37499,0,0,Paid
INV7708159,OUT5060,2025-10-17,2025-12-16,473108,2025-12-19,473108,0,0,Paid
INV1977034,OUT5060,2025-11-05,2026-01-04,89150,2026-01-19,89150,0,0,Paid
INV7387187,OUT5060,2025-09-21,2025-11-20,47081,2025-11-24,47081,0,0,Paid
INV7525269,OUT5060,2026-05-18,2026-07-17,324850,2026-08-12,324850,0,0,Paid
INV5948521,OUT5060,2025-09-07,2025-11-06,22319,2025-11-29,22319,0,0,Paid
INV2438222,OUT5060,2026-05-06,2026-07-05,78051,2026-07-02,78051,0,0,Paid
INV9466513,OUT5061,2026-06-02,2026-07-17,300079,,0,300079,-23,Bad Debt
INV953269,OUT5061,2026-03-18,2026-05-02,430002,2026-05-06,430002,0,0,Paid
INV8931932,OUT5061,2025-06-28,2025-08-12,399005,,0,399005,316,Overdue
INV20529,OUT5061,2025-08-27,2025-10-11,328169,2025-10-13,328169,0,0,Paid
INV9385808,OUT5062,2025-11-09,2025-11-09,10061,2025-11-14,10061,0,0,Paid
INV3359719,OUT5062,2026-02-03,2026-02-03,79143,2026-02-24,79143,0,0,Paid
INV1405327,OUT5062,2026-05-08,2026-05-08,481987,2026-05-07,481987,0,0,Paid
INV705444,OUT5063,2026-04-12,2026-05-12,203717,2026-05-09,203717,0,0,Paid
INV3788020,OUT5063,2026-05-16,2026-06-15,133673,2026-06-21,133673,0,0,Paid
INV4811579,OUT5063,2025-12-22,2026-01-21,123476,2026-02-06,123476,0,0,Paid
INV9260686,OUT5063,2025-12-04,2026-01-03,439413,2026-01-20,439413,0,0,Paid
INV2747691,OUT5064,2026-03-20,2026-05-04,25481,2026-05-17,25481,0,0,Paid
INV2996335,OUT5064,2025-10-04,2025-11-18,278768,,0,278768,218,Overdue
INV5218003,OUT5064,2025-10-31,2025-12-15,114286,2026-01-11,114286,0,0,Paid
INV4997770,OUT5064,2026-01-25,2026-03-11,68543,2026-04-08,68543,0,0,Paid
INV6628934,OUT5065,2025-08-23,2025-10-07,346951,2025-10-28,346951,0,0,Paid
INV5795052,OUT5065,2025-12-14,2026-01-28,32793,,0,32793,147,Bad Debt
INV4067703,OUT5065,2025-11-30,2026-01-14,284048,2026-02-11,284048,0,0,Paid
INV8256705,OUT5065,2026-03-25,2026-05-09,60826,2026-06-03,60826,0,0,Paid
INV5125570,OUT5066,2025-08-16,2025-09-15,169684,2025-10-02,169684,0,0,Paid
INV1689530,OUT5066,2025-12-26,2026-01-25,391280,2026-01-26,391280,0,0,Paid
INV302727,OUT5066,2026-01-22,2026-02-21,143136,2026-03-02,143136,0,0,Paid
INV9851299,OUT5066,2026-06-16,2026-07-16,81933,2026-07-23,81933,0,0,Paid
INV9243613,OUT5067,2025-08-09,2025-09-23,476449,2025-10-15,476449,0,0,Paid
INV1330757,OUT5067,2026-03-15,2026-04-29,496643,,0,496643,56,Bad Debt
INV2272785,OUT5067,2026-06-09,2026-07-24,17368,2026-08-20,17368,0,0,Paid
INV1812890,OUT5067,2026-06-20,2026-08-04,80077,2026-08-18,80077,0,0,Paid
INV9708514,OUT5067,2025-08-05,2025-09-19,65529,2025-09-19,65529,0,0,Paid
INV2709928,OUT5067,2026-06-06,2026-07-21,484129,2026-07-16,484129,0,0,Paid
INV3692326,OUT5068,2025-10-05,2025-10-20,279174,2025-10-27,279174,0,0,Paid
INV2048788,OUT5068,2026-01-26,2026-02-10,190727,2026-02-14,190727,0,0,Paid
INV9129701,OUT5068,2026-02-12,2026-02-27,248117,2026-03-26,248117,0,0,Paid
INV5458163,OUT5068,2025-11-22,2025-12-07,170397,2026-01-03,170397,0,0,Paid
INV416062,OUT5069,2026-04-11,2026-04-18,145059,2026-04-22,145059,0,0,Paid
INV1141598,OUT5069,2026-06-18,2026-06-25,336387,2026-07-05,336387,0,0,Paid
INV7426006,OUT5069,2025-07-15,2025-07-22,372964,2025-07-30,372964,0,0,Paid
INV6639017,OUT5069,2025-10-28,2025-11-04,416649,2025-12-03,416649,0,0,Paid
INV2625860,OUT5069,2025-12-14,2025-12-21,191877,2025-12-23,191877,0,0,Paid
INV4392873,OUT5069,2025-12-13,2025-12-20,44531,,0,44531,186,Outstanding
INV4498362,OUT5069,2025-08-14,2025-08-21,55508,2025-08-21,55508,0,0,Paid
INV2813195,OUT5069,2026-03-22,2026-03-29,161714,2026-04-05,161714,0,0,Paid
INV4347762,OUT5069,2025-09-30,2025-10-07,111441,2025-10-25,111441,0,0,Paid
INV7076939,OUT5070,2025-12-21,2025-12-21,362211,2025-12-19,362211,0,0,Paid
INV3424386,OUT5070,2026-06-01,2026-06-01,173935,,0,173935,23,Bad Debt
INV2497737,OUT5070,2026-05-21,2026-05-21,465848,2026-05-31,465848,0,0,Paid
INV101885,OUT5070,2026-01-26,2026-01-26,195788,2026-01-31,195788,0,0,Paid
INV8059351,OUT5070,2025-08-30,2025-08-30,406685,2025-09-03,406685,0,0,Paid
INV6699493,OUT5070,2025-09-21,2025-09-21,141730,2025-10-07,141730,0,0,Paid
INV7134910,OUT5070,2025-12-08,2025-12-08,261467,2025-12-27,261467,0,0,Paid
INV1578868,OUT5071,2026-06-19,2026-08-18,377486,2026-09-15,377486,0,0,Paid
INV1193042,OUT5071,2025-09-18,2025-11-17,340878,2025-12-12,340878,0,0,Paid
INV8561996,OUT5071,2025-08-11,2025-10-10,405134,2025-10-29,405134,0,0,Paid
INV2226101,OUT5071,2026-01-02,2026-03-03,405796,2026-03-11,405796,0,0,Paid
INV6381072,OUT5071,2026-03-18,2026-05-17,77318,2026-05-27,77318,0,0,Paid
INV5196567,OUT5071,2025-11-05,2026-01-04,474163,2026-01-12,474163,0,0,Paid
INV9449736,OUT5071,2026-02-05,2026-04-06,129344,2026-04-24,129344,0,0,Paid
INV1959682,OUT5071,2025-09-01,2025-10-31,106646,2025-11-29,106646,0,0,Paid
INV5951806,OUT5071,2025-12-21,2026-02-19,433908,2026-02-28,433908,0,0,Paid
INV3755163,OUT5071,2025-12-03,2026-02-01,266486,2026-02-20,266486,0,0,Paid
INV7309196,OUT5072,2025-12-04,2025-12-04,344588,2025-12-18,344588,0,0,Paid
INV7359561,OUT5072,2026-02-24,2026-02-24,38686,2026-03-06,38686,0,0,Paid
INV6518557,OUT5072,2025-10-22,2025-10-22,89121,,0,89121,245,Overdue
INV8917895,OUT5072,2025-12-26,2025-12-26,408132,2026-01-24,408132,0,0,Paid
INV8280351,OUT5072,2025-11-28,2025-11-28,186924,2025-12-14,186924,0,0,Paid
INV8002906,OUT5072,2025-08-27,2025-08-27,15923,,0,15923,301,Bad Debt
INV919761,OUT5072,2025-09-03,2025-09-03,425866,2025-09-28,425866,0,0,Paid
INV1744171,OUT5072,2025-08-28,2025-08-28,379059,2025-09-16,379059,0,0,Paid
INV9063610,OUT5073,2026-03-13,2026-03-13,414198,2026-03-26,414198,0,0,Paid
INV5404793,OUT5073,2025-09-29,2025-09-29,84587,2025-09-28,84587,0,0,Paid
INV2257792,OUT5073,2025-07-30,2025-07-30,74803,2025-08-04,74803,0,0,Paid
INV5114983,OUT5073,2025-09-02,2025-09-02,302868,2025-09-19,302868,0,0,Paid
INV8436204,OUT5073,2026-03-11,2026-03-11,35067,2026-03-10,35067,0,0,Paid
INV5297413,OUT5074,2025-09-02,2025-10-17,450967,2025-10-20,450967,0,0,Paid
INV7081824,OUT5074,2025-08-19,2025-10-03,324716,,0,324716,264,Outstanding
INV5952730,OUT5074,2025-10-05,2025-11-19,413862,2025-11-16,413862,0,0,Paid
INV4884896,OUT5074,2026-03-06,2026-04-20,448563,,0,448563,65,Overdue
INV8749556,OUT5074,2026-04-10,2026-05-25,402307,2026-05-25,402307,0,0,Paid
INV76270,OUT5074,2025-12-28,2026-02-11,392975,2026-02-10,392975,0,0,Paid
INV2269412,OUT5075,2026-02-07,2026-02-22,187608,2026-03-18,187608,0,0,Paid
INV372495,OUT5075,2025-12-15,2025-12-30,137675,,0,137675,176,Outstanding
INV1476120,OUT5075,2026-02-23,2026-03-10,433994,2026-03-13,433994,0,0,Paid
INV4356019,OUT5075,2025-11-03,2025-11-18,353804,2025-12-14,353804,0,0,Paid
INV1607984,OUT5075,2026-06-15,2026-06-30,297024,2026-07-16,297024,0,0,Paid
INV4997699,OUT5075,2026-01-18,2026-02-02,238033,2026-02-13,238033,0,0,Paid
INV6713154,OUT5075,2026-01-08,2026-01-23,489601,2026-02-07,489601,0,0,Paid
INV3675464,OUT5075,2025-11-10,2025-11-25,450413,,0,450413,211,Bad Debt
INV1001467,OUT5075,2025-09-13,2025-09-28,389418,2025-10-03,389418,0,0,Paid
INV6376315,OUT5075,2026-02-14,2026-03-01,126736,2026-03-10,126736,0,0,Paid
INV3755125,OUT5076,2025-10-08,2025-11-07,382998,2025-12-02,382998,0,0,Paid
INV6861308,OUT5076,2026-01-27,2026-02-26,186925,2026-03-12,186925,0,0,Paid
INV3478908,OUT5076,2026-04-14,2026-05-14,213259,2026-05-13,213259,0,0,Paid
INV1834178,OUT5076,2025-07-01,2025-07-31,64979,2025-08-18,64979,0,0,Paid
INV431478,OUT5076,2026-06-11,2026-07-11,93715,2026-08-10,93715,0,0,Paid
INV6440586,OUT5076,2025-07-29,2025-08-28,153932,2025-09-13,153932,0,0,Paid
INV6868105,OUT5076,2026-05-17,2026-06-16,99969,2026-06-18,99969,0,0,Paid
INV5709303,OUT5076,2025-08-16,2025-09-15,248858,2025-09-16,248858,0,0,Paid
INV7867009,OUT5076,2025-11-05,2025-12-05,51319,2026-01-03,51319,0,0,Paid
INV6787961,OUT5077,2026-05-10,2026-07-09,406512,,0,406512,-15,Outstanding
INV7389019,OUT5077,2025-07-30,2025-09-28,80854,2025-10-18,80854,0,0,Paid
INV5359681,OUT5077,2025-12-07,2026-02-05,340141,2026-02-21,340141,0,0,Paid
INV6551868,OUT5077,2026-04-12,2026-06-11,30140,2026-07-07,30140,0,0,Paid
INV2607624,OUT5078,2026-01-24,2026-01-31,64769,2026-02-24,64769,0,0,Paid
INV8043552,OUT5078,2026-04-10,2026-04-17,143543,2026-04-24,143543,0,0,Paid
INV6996456,OUT5078,2026-04-25,2026-05-02,146090,2026-05-16,146090,0,0,Paid
INV368690,OUT5078,2025-11-20,2025-11-27,130262,2025-12-27,130262,0,0,Paid
INV6333064,OUT5078,2025-08-12,2025-08-19,116840,,0,116840,309,Bad Debt
INV7517868,OUT5078,2026-02-15,2026-02-22,91628,2026-02-19,91628,0,0,Paid
INV161180,OUT5078,2025-12-18,2025-12-25,163874,,0,163874,181,Bad Debt
INV2068048,OUT5078,2025-07-07,2025-07-14,258945,2025-07-17,258945,0,0,Paid
INV3433422,OUT5079,2025-11-16,2025-12-31,121486,,0,121486,175,Bad Debt
INV5332928,OUT5079,2025-10-31,2025-12-15,292861,2025-12-27,292861,0,0,Paid
INV3900660,OUT5079,2026-04-21,2026-06-05,190763,2026-06-30,190763,0,0,Paid
INV3420486,OUT5079,2025-08-11,2025-09-25,69956,2025-10-16,69956,0,0,Paid
INV698142,OUT5079,2025-09-14,2025-10-29,457786,2025-11-05,457786,0,0,Paid
INV2550006,OUT5079,2026-05-10,2026-06-24,484776,2026-07-13,484776,0,0,Paid
INV553656,OUT5079,2025-09-25,2025-11-09,289130,2025-12-03,289130,0,0,Paid
INV7696981,OUT5079,2026-03-30,2026-05-14,365271,2026-06-01,365271,0,0,Paid
INV3298663,OUT5079,2026-03-24,2026-05-08,347571,2026-06-01,347571,0,0,Paid
INV310084,OUT5079,2026-04-07,2026-05-22,385999,2026-05-30,385999,0,0,Paid
INV7729829,OUT5080,2026-05-17,2026-06-01,286828,2026-06-29,286828,0,0,Paid
INV8716535,OUT5080,2026-05-15,2026-05-30,342752,2026-06-18,342752,0,0,Paid
INV2172628,OUT5080,2025-11-27,2025-12-12,75977,2025-12-25,75977,0,0,Paid
INV6778741,OUT5080,2025-12-17,2026-01-01,322430,2026-01-04,322430,0,0,Paid
INV7237588,OUT5080,2025-08-14,2025-08-29,412722,2025-09-01,412722,0,0,Paid
INV2843731,OUT5080,2025-12-28,2026-01-12,306419,2026-01-10,306419,0,0,Paid
INV1671424,OUT5080,2026-02-19,2026-03-06,117512,2026-03-04,117512,0,0,Paid
INV6519361,OUT5081,2026-05-28,2026-06-27,255593,2026-06-24,255593,0,0,Paid
INV1642932,OUT5081,2025-07-22,2025-08-21,314079,2025-08-28,314079,0,0,Paid
INV6606752,OUT5081,2025-10-03,2025-11-02,401965,2025-11-06,401965,0,0,Paid
INV3307427,OUT5081,2025-08-24,2025-09-23,39200,,0,39200,274,Outstanding
INV2210202,OUT5081,2025-07-19,2025-08-18,391018,2025-08-26,391018,0,0,Paid
INV3567777,OUT5081,2026-06-18,2026-07-18,262950,2026-07-13,262950,0,0,Paid
INV4198403,OUT5081,2026-06-12,2026-07-12,55650,,0,55650,-18,Overdue
INV4151260,OUT5081,2025-12-06,2026-01-05,193960,2026-01-03,193960,0,0,Paid
INV7133046,OUT5081,2025-10-27,2025-11-26,416798,2025-12-07,416798,0,0,Paid
INV5403661,OUT5082,2026-04-16,2026-04-16,314943,,0,314943,69,Outstanding
INV8547642,OUT5082,2026-06-12,2026-06-12,266771,2026-07-10,266771,0,0,Paid
INV1470493,OUT5082,2026-05-17,2026-05-17,70893,2026-06-09,70893,0,0,Paid
INV7298116,OUT5082,2026-02-02,2026-02-02,218886,2026-03-04,218886,0,0,Paid
INV665554,OUT5082,2025-08-18,2025-08-18,434796,2025-08-14,434796,0,0,Paid
INV3975129,OUT5082,2025-08-01,2025-08-01,85068,,0,85068,327,Outstanding
INV4837370,OUT5082,2026-06-17,2026-06-17,64831,2026-07-05,64831,0,0,Paid
INV8904364,OUT5082,2026-02-10,2026-02-10,402722,2026-03-06,402722,0,0,Paid
INV7436152,OUT5083,2026-03-10,2026-05-09,205357,2026-05-31,205357,0,0,Paid
INV5529331,OUT5083,2025-12-22,2026-02-20,112113,2026-02-15,112113,0,0,Paid
INV2776241,OUT5083,2026-05-30,2026-07-29,89757,,0,89757,-35,Overdue
INV480888,OUT5083,2025-07-24,2025-09-22,348738,2025-10-03,348738,0,0,Paid
INV1479611,OUT5083,2025-09-22,2025-11-21,408430,2025-11-28,408430,0,0,Paid
INV3681163,OUT5083,2025-11-06,2026-01-05,349830,2026-01-29,349830,0,0,Paid
INV2693176,OUT5083,2025-12-21,2026-02-19,278033,2026-02-24,278033,0,0,Paid
INV4294162,OUT5083,2026-04-20,2026-06-19,465288,2026-06-18,465288,0,0,Paid
INV8546802,OUT5083,2025-07-16,2025-09-14,373383,2025-09-22,373383,0,0,Paid
INV4617035,OUT5083,2026-02-03,2026-04-04,277133,2026-04-07,277133,0,0,Paid
INV4793978,OUT5084,2025-10-15,2025-11-29,105289,,0,105289,207,Outstanding
INV130821,OUT5084,2025-09-04,2025-10-19,260393,2025-10-31,260393,0,0,Paid
INV1452326,OUT5084,2025-10-07,2025-11-21,494189,,0,494189,215,Outstanding
INV654591,OUT5084,2026-04-26,2026-06-10,477030,2026-07-04,477030,0,0,Paid
INV4035258,OUT5084,2025-10-02,2025-11-16,321462,2025-11-16,321462,0,0,Paid
INV9314494,OUT5084,2026-04-08,2026-05-23,136463,2026-05-31,136463,0,0,Paid
INV7787828,OUT5084,2026-04-29,2026-06-13,32008,2026-06-28,32008,0,0,Paid
INV3718129,OUT5084,2025-09-15,2025-10-30,78477,2025-11-25,78477,0,0,Paid
INV5523188,OUT5084,2025-12-25,2026-02-08,363251,2026-02-21,363251,0,0,Paid
INV2629524,OUT5085,2025-09-22,2025-11-06,338164,2025-11-27,338164,0,0,Paid
INV8321365,OUT5085,2026-05-13,2026-06-27,325768,2026-07-09,325768,0,0,Paid
INV4479942,OUT5085,2026-06-02,2026-07-17,128604,2026-08-06,128604,0,0,Paid
INV7752573,OUT5085,2026-01-08,2026-02-22,84286,2026-03-05,84286,0,0,Paid
INV559398,OUT5085,2026-01-01,2026-02-15,92714,2026-03-09,92714,0,0,Paid
INV4348350,OUT5085,2025-08-31,2025-10-15,150003,,0,150003,252,Outstanding
INV5393099,OUT5085,2025-12-03,2026-01-17,499505,2026-01-14,499505,0,0,Paid
INV1726379,OUT5085,2026-01-15,2026-03-01,21388,2026-03-28,21388,0,0,Paid
INV709190,OUT5086,2026-01-05,2026-01-05,159731,,0,159731,170,Outstanding
INV6670701,OUT5086,2026-01-12,2026-01-12,175477,2026-01-24,175477,0,0,Paid
INV2362500,OUT5086,2026-05-02,2026-05-02,469323,2026-05-14,469323,0,0,Paid
INV8708366,OUT5086,2026-01-09,2026-01-09,340158,2026-01-26,340158,0,0,Paid
INV2999214,OUT5086,2026-03-12,2026-03-12,285297,2026-03-23,285297,0,0,Paid
INV8185942,OUT5086,2025-08-21,2025-08-21,92668,2025-09-13,92668,0,0,Paid
INV8677670,OUT5086,2026-01-03,2026-01-03,188702,2026-01-24,188702,0,0,Paid
INV8144364,OUT5086,2026-03-03,2026-03-03,476362,2026-02-28,476362,0,0,Paid
INV279235,OUT5087,2025-10-23,2025-12-07,425705,,0,425705,199,Outstanding
INV7429044,OUT5087,2025-12-04,2026-01-18,54677,2026-01-26,54677,0,0,Paid
INV4072833,OUT5087,2025-08-07,2025-09-21,90096,2025-10-15,90096,0,0,Paid
INV9384515,OUT5087,2026-06-10,2026-07-25,87736,2026-08-15,87736,0,0,Paid
INV3111237,OUT5087,2025-10-23,2025-12-07,257502,2025-12-20,257502,0,0,Paid
INV2499999,OUT5087,2025-08-30,2025-10-14,442161,2025-10-20,442161,0,0,Paid
INV7531414,OUT5087,2026-01-11,2026-02-25,364125,2026-03-01,364125,0,0,Paid
INV9192966,OUT5088,2025-08-20,2025-10-19,359116,2025-10-18,359116,0,0,Paid
INV5563839,OUT5088,2025-08-21,2025-10-20,479576,2025-10-15,479576,0,0,Paid
INV2228813,OUT5088,2026-04-27,2026-06-26,214079,2026-07-10,214079,0,0,Paid
INV1548455,OUT5088,2026-06-05,2026-08-04,376937,2026-08-03,376937,0,0,Paid
INV9999352,OUT5088,2025-07-19,2025-09-17,497210,2025-10-15,497210,0,0,Paid
INV907408,OUT5088,2026-04-12,2026-06-11,377790,2026-07-09,377790,0,0,Paid
INV3766109,OUT5088,2026-05-31,2026-07-30,462211,2026-08-03,462211,0,0,Paid
INV7695723,OUT5088,2026-05-08,2026-07-07,331204,2026-07-14,331204,0,0,Paid
INV799427,OUT5088,2026-05-22,2026-07-21,430681,2026-08-02,430681,0,0,Paid
INV3977122,OUT5089,2025-07-13,2025-08-12,306465,2025-08-07,306465,0,0,Paid
INV1186456,OUT5089,2025-08-25,2025-09-24,410015,2025-09-25,410015,0,0,Paid
INV2191892,OUT5089,2026-03-11,2026-04-10,321840,2026-05-08,321840,0,0,Paid
INV7647230,OUT5089,2026-02-09,2026-03-11,130930,2026-03-07,130930,0,0,Paid
INV1456032,OUT5089,2025-10-04,2025-11-03,406838,2025-11-06,406838,0,0,Paid
INV3213578,OUT5089,2025-08-17,2025-09-16,65808,2025-10-05,65808,0,0,Paid
INV3113355,OUT5089,2026-03-24,2026-04-23,27079,2026-05-18,27079,0,0,Paid
INV1066419,OUT5089,2026-03-31,2026-04-30,133740,2026-05-02,133740,0,0,Paid
INV8318334,OUT5089,2025-09-24,2025-10-24,20114,2025-10-28,20114,0,0,Paid
INV1322598,OUT5090,2025-07-22,2025-07-29,182935,,0,182935,330,Bad Debt
INV2585721,OUT5090,2025-08-15,2025-08-22,288156,2025-09-21,288156,0,0,Paid
INV7879459,OUT5090,2025-08-31,2025-09-07,128057,,0,128057,290,Overdue
INV5335347,OUT5090,2026-04-13,2026-04-20,162080,2026-04-25,162080,0,0,Paid
INV3096135,OUT5090,2025-08-04,2025-08-11,394626,2025-09-03,394626,0,0,Paid
INV3329824,OUT5090,2025-12-09,2025-12-16,341468,2026-01-08,341468,0,0,Paid
INV2446622,OUT5090,2026-05-14,2026-05-21,188939,2026-06-05,188939,0,0,Paid
INV1819896,OUT5090,2025-06-30,2025-07-07,398339,2025-07-17,398339,0,0,Paid
INV1250522,OUT5091,2026-04-26,2026-05-26,347852,2026-06-06,347852,0,0,Paid
INV3024549,OUT5091,2026-06-20,2026-07-20,130946,2026-07-21,130946,0,0,Paid
INV8249100,OUT5091,2026-05-16,2026-06-15,394545,,0,394545,9,Outstanding
INV6750105,OUT5092,2026-03-06,2026-03-21,316471,2026-04-08,316471,0,0,Paid
INV6809791,OUT5092,2025-06-26,2025-07-11,403922,2025-08-08,403922,0,0,Paid
INV7148031,OUT5092,2025-09-03,2025-09-18,409315,2025-09-29,409315,0,0,Paid
INV3334890,OUT5092,2026-05-17,2026-06-01,359186,,0,359186,23,Outstanding
INV8653879,OUT5092,2025-12-03,2025-12-18,485107,2026-01-11,485107,0,0,Paid
INV1037653,OUT5093,2025-07-21,2025-08-20,277376,2025-09-19,277376,0,0,Paid
INV589652,OUT5093,2026-05-19,2026-06-18,486545,2026-07-17,486545,0,0,Paid
INV779591,OUT5093,2025-11-03,2025-12-03,358390,2025-12-14,358390,0,0,Paid
