snapshot_date,product_id,warehouse,opening_stock,received,dispatched,closing_stock,stock_value
2022-01-09,P1198,WH_Mumbai,2276,1288,2330,5570,422544
2022-01-09,P1260,WH_Bangalore,2078,1015,2683,4362,246008
2022-01-09,P1273,WH_Mumbai,1089,1981,113,7844,319980
2022-01-09,P1237,WH_Bangalore,3159,1163,149,7797,138650
2022-01-09,P1014,WH_Kolkata,3460,1413,2249,113,357769
2022-01-09,P1105,WH_Delhi,9780,1293,898,1289,488568
2022-01-09,P1212,WH_Delhi,2946,349,1585,4120,274362
2022-01-09,P1092,WH_Kolkata,4489,1687,2634,1209,181047
2022-01-09,P1174,WH_Delhi,4811,457,2632,4726,165512
2022-01-09,P1176,WH_Bangalore,971,1501,2154,4767,381630
2022-01-09,P1038,WH_Delhi,958,356,720,4269,415830
2022-01-09,P1213,WH_Bangalore,9143,1777,2668,7704,307347
2022-01-09,P1127,WH_Bangalore,4918,425,704,7929,492917
2022-01-09,P1265,WH_Mumbai,9461,355,2185,6334,95759
2022-01-09,P1216,WH_Bangalore,1647,253,2982,5493,450879
2022-01-09,P1239,WH_Kolkata,7141,473,268,3996,439106
2022-01-09,P1118,WH_Bangalore,6682,1908,2021,7811,243399
2022-01-09,P1153,WH_Bangalore,1179,680,138,633,87185
2022-01-09,P1270,WH_Kolkata,4700,1823,2698,1343,111071
2022-01-09,P1235,WH_Kolkata,1890,77,2217,1944,430979
2022-01-09,P1251,WH_Kolkata,9984,1226,611,1863,270701
2022-01-09,P1247,WH_Mumbai,5291,1955,853,3663,454725
2022-01-09,P1117,WH_Mumbai,6969,896,242,2492,168515
2022-01-09,P1187,WH_Bangalore,1714,102,2392,3060,278489
2022-01-09,P1268,WH_Delhi,1385,1717,2751,7096,182257
2022-01-09,P1171,WH_Bangalore,8607,1507,1792,2928,309423
2022-01-09,P1048,WH_Mumbai,9023,1034,462,5908,60492
2022-01-09,P1241,WH_Bangalore,3747,123,2752,7498,124025
2022-01-09,P1199,WH_Kolkata,3662,1456,221,2388,129417
2022-01-09,P1115,WH_Delhi,7369,1966,1659,1100,382588
2022-01-09,P1089,WH_Mumbai,8445,205,866,6940,170116
2022-01-09,P1244,WH_Kolkata,4767,957,1823,4100,405026
2022-01-09,P1039,WH_Mumbai,6491,587,426,5531,86077
2022-01-09,P1230,WH_Bangalore,3202,610,1360,7242,71450
2022-01-09,P1226,WH_Mumbai,820,1949,2770,145,456075
2022-01-09,P1248,WH_Mumbai,2154,1330,1267,7842,153258
2022-01-09,P1258,WH_Kolkata,8718,918,2785,3518,497471
2022-01-09,P1168,WH_Mumbai,953,1145,1368,2940,371323
2022-01-10,P1157,WH_Mumbai,7155,1621,2484,4369,446534
2022-01-10,P1245,WH_Delhi,8600,1668,1552,7313,491943
2022-01-10,P1110,WH_Mumbai,3602,401,2535,188,191824
2022-01-10,P1094,WH_Delhi,6984,1586,2722,2300,205367
2022-01-10,P1077,WH_Mumbai,1698,1322,490,642,396141
2022-01-10,P1202,WH_Mumbai,4336,1721,1671,7397,137511
2022-01-10,P1088,WH_Bangalore,4708,1599,995,981,180206
2022-01-10,P1021,WH_Kolkata,5342,1300,849,375,217288
2022-01-10,P1262,WH_Delhi,6181,1124,2950,7804,483485
2022-01-10,P1048,WH_Bangalore,1347,920,1896,1591,164533
2022-01-10,P1274,WH_Bangalore,6256,1753,662,949,409202
2022-01-10,P1230,WH_Mumbai,5810,304,1466,253,461496
2022-01-10,P1044,WH_Bangalore,6615,171,1961,5095,97269
2022-01-10,P1263,WH_Bangalore,5026,1307,2771,7743,337520
2022-01-10,P1244,WH_Kolkata,6731,915,2330,3609,58501
2022-01-10,P1075,WH_Delhi,5533,924,258,230,300871
2022-01-10,P1112,WH_Kolkata,6711,103,672,3520,216483
2022-01-10,P1161,WH_Kolkata,589,1784,1684,818,424041
2022-01-10,P1217,WH_Bangalore,5752,440,161,2506,121140
2022-01-10,P1185,WH_Delhi,2536,1857,564,5192,183637
2022-01-10,P1047,WH_Kolkata,1046,1809,345,1894,139932
2022-01-10,P1061,WH_Bangalore,4804,1627,127,1060,350514
2022-01-10,P1172,WH_Delhi,5945,1936,1411,7972,58245
2022-01-10,P1127,WH_Mumbai,3008,209,1954,785,430567
2022-01-10,P1252,WH_Mumbai,3822,1761,1123,2662,306212
2022-01-10,P1062,WH_Kolkata,8025,624,2236,3738,326189
2022-01-10,P1229,WH_Bangalore,4497,1953,2305,7260,201127
2022-01-10,P1190,WH_Bangalore,3639,527,359,6479,100190
2022-01-10,P1176,WH_Bangalore,9270,9,2529,943,266909
2022-01-10,P1035,WH_Delhi,3096,502,2780,6565,151154
2022-01-10,P1064,WH_Mumbai,6966,1060,2277,4842,345645
2022-01-10,P1195,WH_Bangalore,1448,427,1589,2421,252775
2022-01-10,P1051,WH_Bangalore,8630,1096,719,6902,238981
2022-01-10,P1138,WH_Delhi,1419,568,1108,2416,346842
2022-01-10,P1201,WH_Kolkata,3011,1701,1634,4033,318450
2022-01-10,P1101,WH_Bangalore,5335,1805,2205,1231,480436
2022-01-10,P1099,WH_Mumbai,4493,1115,2781,4754,75409
2022-01-10,P1029,WH_Kolkata,4465,77,2303,1429,196765
2022-01-10,P1174,WH_Kolkata,2644,715,438,6184,303623
2022-01-10,P1033,WH_Mumbai,7663,1080,1131,556,231495
2022-01-10,P1177,WH_Mumbai,1031,1180,2601,7182,70621
2022-01-10,P1207,WH_Kolkata,1743,522,1502,4983,409146
2022-01-10,P1058,WH_Bangalore,2589,1480,2864,7123,93366
2022-01-10,P1256,WH_Mumbai,5201,1957,670,2315,368351
2022-01-10,P1221,WH_Delhi,4571,668,980,5843,115026
2022-01-10,P1131,WH_Kolkata,4604,391,2254,1824,445316
2022-01-10,P1011,WH_Bangalore,6184,831,332,485,176194
2022-01-10,P1136,WH_Kolkata,3682,577,843,6478,311745
2022-01-10,P1083,WH_Kolkata,3313,1567,2211,2936,253782
2022-01-10,P1243,WH_Delhi,1266,1378,1982,2531,167596
2022-01-11,P1042,WH_Mumbai,4436,477,2529,1909,197782
2022-01-11,P1250,WH_Mumbai,5839,653,1683,7550,497357
2022-01-11,P1274,WH_Bangalore,5779,678,2994,2967,70272
2022-01-11,P1176,WH_Delhi,6242,506,2052,6990,323882
2022-01-11,P1107,WH_Mumbai,1717,805,967,1455,454829
2022-01-11,P1067,WH_Delhi,7139,208,1849,1638,244001
2022-01-11,P1055,WH_Mumbai,8093,628,316,7201,120396
2022-01-11,P1234,WH_Kolkata,3303,214,908,4603,313633
2022-01-11,P1117,WH_Kolkata,9884,1744,508,2640,352375
2022-01-11,P1169,WH_Kolkata,5076,1121,797,4355,113831
2022-01-11,P1008,WH_Kolkata,3843,1365,1028,4193,349935
2022-01-11,P1101,WH_Bangalore,4153,1185,1769,6326,463150
2022-01-11,P1012,WH_Mumbai,6732,1966,838,4246,277886
2022-01-11,P1131,WH_Delhi,9756,153,1133,3845,136503
2022-01-11,P1088,WH_Kolkata,5180,1074,1327,3784,323933
2022-01-11,P1056,WH_Kolkata,9357,1146,2573,7640,121901
2022-01-11,P1037,WH_Mumbai,1930,1831,2392,4005,251048
2022-01-11,P1137,WH_Mumbai,3951,1208,1186,468,419749
2022-01-11,P1195,WH_Mumbai,2431,254,611,7475,62302
2022-01-11,P1257,WH_Mumbai,9636,533,2560,2419,183139
2022-01-11,P1079,WH_Bangalore,4254,452,1066,6071,394497
2022-01-11,P1050,WH_Mumbai,2840,1529,1799,4304,277738
2022-01-11,P1052,WH_Kolkata,4799,479,144,6809,113870
2022-01-11,P1104,WH_Mumbai,7942,1486,2853,1283,481842
2022-01-11,P1151,WH_Bangalore,2470,239,541,4286,222259
2022-01-11,P1233,WH_Bangalore,1662,1347,2995,1173,294031
2022-01-11,P1248,WH_Mumbai,9142,585,101,4749,387692
2022-01-11,P1172,WH_Kolkata,6584,74,1159,754,333562
2022-01-11,P1245,WH_Bangalore,3665,608,1980,899,382083
2022-01-11,P1262,WH_Kolkata,5181,962,260,4583,366979
2022-01-11,P1226,WH_Delhi,8722,1466,183,7080,296895
2022-01-11,P1114,WH_Delhi,2155,1597,117,7173,134414
2022-01-11,P1178,WH_Delhi,9100,797,958,5145,437440
2022-01-11,P1227,WH_Delhi,3057,1369,1026,6041,53087
2022-01-11,P1190,WH_Kolkata,9663,38,2835,6566,179522
2022-01-11,P1076,WH_Kolkata,832,1036,2503,565,379436
2022-01-11,P1100,WH_Kolkata,8137,1934,1945,7710,358875
2022-01-11,P1221,WH_Delhi,5083,1182,1069,5004,456636
2022-01-11,P1053,WH_Bangalore,8495,1332,1918,6092,249506
2022-01-11,P1021,WH_Delhi,2349,1003,2184,7856,221065
2022-01-11,P1006,WH_Bangalore,7340,1796,180,5252,147741
2022-01-11,P1207,WH_Mumbai,3681,1348,927,1031,190964
2022-01-11,P1082,WH_Bangalore,2716,1702,213,3167,399375
2022-01-11,P1080,WH_Bangalore,6875,1609,2655,4927,489916
2022-01-11,P1023,WH_Kolkata,8899,923,1618,5150,184460
2022-01-11,P1211,WH_Bangalore,8538,1280,2227,4160,415331
2022-01-11,P1270,WH_Mumbai,559,1786,2852,5059,295779
2022-01-11,P1213,WH_Mumbai,4953,882,2272,2437,454819
2022-01-11,P1259,WH_Kolkata,9273,734,1674,7954,462726
2022-01-11,P1216,WH_Mumbai,4699,1655,1233,2000,409240
2022-01-12,P1272,WH_Mumbai,6675,580,1994,974,68954
2022-01-12,P1187,WH_Kolkata,2453,462,1992,5612,497292
2022-01-12,P1155,WH_Kolkata,656,333,896,6761,138144
2022-01-12,P1140,WH_Mumbai,2705,1745,289,2832,80724
2022-01-12,P1217,WH_Kolkata,4242,1244,502,4801,73611
2022-01-12,P1164,WH_Bangalore,1548,1874,1256,898,127886
2022-01-12,P1045,WH_Mumbai,2737,1746,2303,1220,288520
2022-01-12,P1058,WH_Bangalore,8850,1896,1180,5909,163400
2022-01-12,P1245,WH_Mumbai,2372,1838,630,3332,59020
2022-01-12,P1149,WH_Mumbai,4101,1062,2104,464,150487
2022-01-12,P1190,WH_Bangalore,3951,58,2613,6215,407821
2022-01-12,P1237,WH_Mumbai,9573,999,1159,4786,357797
2022-01-12,P1009,WH_Bangalore,8805,1216,711,6676,108352
2022-01-12,P1040,WH_Delhi,5503,831,330,1443,227884
2022-01-12,P1232,WH_Mumbai,2502,824,2275,1967,92034
2022-01-12,P1213,WH_Bangalore,9174,110,710,5964,275895
2022-01-12,P1195,WH_Delhi,4840,205,1909,4513,474213
2022-01-12,P1181,WH_Delhi,9928,1083,1393,2677,314617
2022-01-12,P1071,WH_Bangalore,3210,1086,1920,5559,349327
2022-01-12,P1086,WH_Delhi,9370,1739,655,824,266794
2022-01-12,P1206,WH_Kolkata,8706,651,2995,4791,414685
2022-01-12,P1042,WH_Kolkata,1930,639,991,7757,114451
2022-01-12,P1184,WH_Delhi,2093,1508,2895,6823,174115
2022-01-12,P1146,WH_Kolkata,1930,169,1882,542,92701
2022-01-12,P1179,WH_Delhi,8863,1781,1447,5844,113831
2022-01-12,P1102,WH_Delhi,726,203,2749,7340,194234
2022-01-12,P1050,WH_Bangalore,898,135,1031,1309,280778
2022-01-12,P1032,WH_Kolkata,6466,250,868,1465,468957
2022-01-12,P1054,WH_Delhi,7242,629,1150,2156,458986
2022-01-12,P1178,WH_Mumbai,3890,1130,2913,539,150278
2022-01-12,P1131,WH_Bangalore,4558,1273,1187,3537,64546
2022-01-12,P1083,WH_Mumbai,8420,1749,1651,270,187543
2022-01-12,P1013,WH_Mumbai,6736,1705,700,3885,141995
2022-01-12,P1074,WH_Kolkata,1789,634,1085,6373,310583
2022-01-12,P1072,WH_Mumbai,3749,1309,2525,1299,169638
2022-01-12,P1023,WH_Bangalore,8419,856,1354,6511,280389
2022-01-12,P1039,WH_Mumbai,8093,237,866,7610,342653
2022-01-12,P1116,WH_Delhi,7684,1873,2004,4783,335928
2022-01-12,P1167,WH_Bangalore,3652,1337,1813,7717,97781
2022-01-12,P1241,WH_Delhi,6346,1489,2079,1316,72457
2022-01-12,P1158,WH_Mumbai,2896,556,1794,4782,273288
2022-01-12,P1046,WH_Delhi,4613,1535,256,6706,370720
2022-01-12,P1079,WH_Mumbai,2787,160,1111,4853,269844
2022-01-12,P1088,WH_Bangalore,9770,754,740,913,263552
2022-01-12,P1248,WH_Bangalore,5402,823,1317,4412,421763
2022-01-12,P1130,WH_Delhi,884,1590,1696,2065,113185
2022-01-12,P1063,WH_Mumbai,8134,469,429,4054,307490
2022-01-12,P1073,WH_Delhi,5089,1742,1198,4298,165581
2022-01-12,P1215,WH_Kolkata,5589,221,798,896,467945
2022-01-12,P1112,WH_Mumbai,3684,657,164,5174,279547
2022-01-13,P1156,WH_Delhi,6003,636,350,6527,288462
2022-01-13,P1177,WH_Mumbai,6224,1459,712,5799,322156
2022-01-13,P1167,WH_Mumbai,4979,1704,1333,1776,317817
2022-01-13,P1191,WH_Delhi,747,216,1917,1780,317042
2022-01-13,P1171,WH_Kolkata,5305,1078,1312,7354,72681
2022-01-13,P1133,WH_Mumbai,8378,465,988,429,430221
2022-01-13,P1078,WH_Mumbai,3771,428,178,7735,90560
2022-01-13,P1040,WH_Bangalore,8909,865,704,7646,370019
2022-01-13,P1061,WH_Bangalore,2738,1918,1827,2960,490005
2022-01-13,P1259,WH_Mumbai,7143,1917,2891,1443,448254
2022-01-13,P1032,WH_Delhi,4813,528,359,4759,113416
2022-01-13,P1276,WH_Bangalore,3428,34,514,2109,338622
2022-01-13,P1024,WH_Bangalore,5805,305,2614,845,315979
2022-01-13,P1027,WH_Kolkata,3422,762,675,2101,407213
2022-01-13,P1243,WH_Delhi,9476,1296,926,6512,374822
2022-01-13,P1062,WH_Delhi,5847,1997,1789,4704,316216
2022-01-13,P1251,WH_Kolkata,3176,694,1989,7212,217787
2022-01-13,P1006,WH_Delhi,4993,1973,2333,5301,461205
2022-01-13,P1260,WH_Delhi,7479,463,1075,953,253883
2022-01-13,P1131,WH_Mumbai,1655,1201,674,3658,349150
2022-01-13,P1107,WH_Delhi,4292,1070,1372,2182,350188
2022-01-13,P1179,WH_Kolkata,7090,1740,466,2868,126189
2022-01-13,P1161,WH_Bangalore,7948,699,328,3011,133831
2022-01-13,P1182,WH_Delhi,8438,721,634,6645,478191
2022-01-13,P1015,WH_Kolkata,5066,1796,907,5247,317165
2022-01-13,P1044,WH_Kolkata,3553,911,1115,3053,333765
2022-01-13,P1140,WH_Delhi,3913,980,2595,2806,355940
2022-01-13,P1052,WH_Delhi,963,558,801,414,497068
2022-01-13,P1042,WH_Bangalore,8379,1844,152,172,496533
2022-01-13,P1001,WH_Mumbai,555,1934,1519,7559,232133
2022-01-13,P1113,WH_Kolkata,8405,1041,1963,7718,210809
2022-01-13,P1269,WH_Mumbai,3739,1050,2751,3090,153738
2022-01-13,P1211,WH_Mumbai,3121,1471,2553,1420,106230
2022-01-13,P1129,WH_Delhi,4097,1116,386,2599,367247
2022-01-13,P1075,WH_Kolkata,8532,1375,1218,2627,463473
2022-01-13,P1247,WH_Kolkata,1831,770,243,6651,217350
2022-01-13,P1034,WH_Bangalore,3513,1818,1128,2052,373954
2022-01-13,P1111,WH_Delhi,5298,1940,2289,1656,195266
2022-01-13,P1168,WH_Kolkata,1652,153,1358,5396,86585
2022-01-13,P1077,WH_Kolkata,8686,1501,909,4858,156324
2022-01-13,P1157,WH_Bangalore,4325,197,324,7663,416846
2022-01-13,P1201,WH_Kolkata,3484,1974,1701,5509,368355
2022-01-13,P1164,WH_Mumbai,7369,827,504,1615,397875
2022-01-13,P1256,WH_Kolkata,6641,1114,2885,5269,150655
2022-01-13,P1094,WH_Bangalore,3658,826,2885,7448,389652
2022-01-13,P1162,WH_Mumbai,6310,1,1589,947,144741
2022-01-13,P1066,WH_Delhi,7237,951,647,1455,334885
2022-01-13,P1128,WH_Mumbai,7911,1417,2985,6101,75637
2022-01-13,P1110,WH_Bangalore,1342,82,1545,7973,154083
2022-01-13,P1095,WH_Delhi,9072,576,2949,3565,334412
2022-01-14,P1245,WH_Bangalore,9226,1801,832,4459,483067
2022-01-14,P1215,WH_Bangalore,9696,892,2973,2626,487949
2022-01-14,P1041,WH_Mumbai,6636,1730,2687,6028,327226
2022-01-14,P1098,WH_Mumbai,1198,1700,936,560,145470
2022-01-14,P1082,WH_Bangalore,3644,1309,685,6112,186261
2022-01-14,P1089,WH_Bangalore,9580,601,2110,2796,196172
2022-01-14,P1230,WH_Bangalore,7473,699,2101,5675,482900
2022-01-14,P1273,WH_Kolkata,5718,550,2383,4594,75672
2022-01-14,P1137,WH_Mumbai,4121,675,749,991,221277
2022-01-14,P1232,WH_Delhi,7724,1455,2682,4033,147754
2022-01-14,P1196,WH_Delhi,1080,227,2446,3739,348476
2022-01-14,P1224,WH_Kolkata,1097,462,2030,7883,451881
2022-01-14,P1217,WH_Delhi,7733,616,2201,2809,412780
2022-01-14,P1168,WH_Bangalore,7419,1700,1646,3135,483970
2022-01-14,P1210,WH_Mumbai,8650,1965,2941,1041,275517
2022-01-14,P1237,WH_Delhi,6624,1160,327,2141,198528
2022-01-14,P1122,WH_Mumbai,6288,1810,1397,2863,253178
2022-01-14,P1072,WH_Mumbai,9653,1094,396,5824,154279
2022-01-14,P1036,WH_Kolkata,8019,203,1558,3628,178635
2022-01-14,P1070,WH_Mumbai,1599,928,2419,4766,178493
2022-01-14,P1052,WH_Delhi,4287,572,1722,7645,113229
2022-01-14,P1133,WH_Mumbai,8488,464,2324,7458,495066
2022-01-14,P1076,WH_Delhi,4324,1884,2017,2729,433069
2022-01-14,P1080,WH_Bangalore,5527,52,2443,1423,56158
2022-01-14,P1209,WH_Kolkata,1263,1222,2689,1091,455000
2022-01-14,P1097,WH_Delhi,963,880,2521,2275,259214
2022-01-14,P1144,WH_Mumbai,8868,157,2334,4327,435958
2022-01-14,P1195,WH_Kolkata,6953,1647,652,5321,445908
2022-01-14,P1062,WH_Kolkata,8202,1877,2708,2415,115430
2022-01-14,P1268,WH_Bangalore,1552,834,211,6816,83103
2022-01-14,P1251,WH_Delhi,8179,1392,612,5111,408216
2022-01-14,P1271,WH_Kolkata,610,856,534,6355,333570
2022-01-14,P1064,WH_Bangalore,4246,1269,1745,5267,295694
2022-01-14,P1248,WH_Delhi,606,1591,961,4684,428313
2022-01-14,P1018,WH_Delhi,3068,1773,797,6074,432725
2022-01-14,P1250,WH_Mumbai,2380,391,2779,3010,199832
2022-01-14,P1087,WH_Kolkata,874,1148,2085,2014,264113
2022-01-14,P1105,WH_Bangalore,8939,171,2654,5817,120625
2022-01-14,P1118,WH_Delhi,4664,1795,323,3484,466971
2022-01-14,P1220,WH_Kolkata,872,596,1217,4890,75470
2022-01-14,P1120,WH_Mumbai,4870,1325,636,1146,108483
2022-01-14,P1057,WH_Mumbai,5042,1845,935,5208,50389
2022-01-14,P1239,WH_Kolkata,3443,1573,2775,5301,133547
2022-01-14,P1164,WH_Kolkata,7435,646,1749,1838,297155
2022-01-14,P1171,WH_Delhi,9571,773,1496,1491,305553
2022-01-14,P1190,WH_Bangalore,5613,70,494,2006,254356
2022-01-14,P1160,WH_Mumbai,5674,384,1730,3521,219872
2022-01-14,P1130,WH_Bangalore,6501,1745,351,1207,85399
2022-01-14,P1145,WH_Bangalore,8390,1905,1190,4628,485124
2022-01-14,P1170,WH_Mumbai,7946,1679,2820,1451,376593
2022-01-15,P1111,WH_Delhi,5433,620,1950,4248,393518
2022-01-15,P1058,WH_Kolkata,5350,1733,2625,6647,294023
2022-01-15,P1042,WH_Delhi,8442,51,1816,6732,353430
2022-01-15,P1036,WH_Bangalore,1006,1352,1057,1691,85632
2022-01-15,P1245,WH_Bangalore,7838,1890,1246,4897,438983
2022-01-15,P1266,WH_Bangalore,1093,685,2981,4569,296152
2022-01-15,P1124,WH_Mumbai,3613,1065,2278,596,169966
2022-01-15,P1232,WH_Kolkata,7813,1617,1469,644,422651
2022-01-15,P1116,WH_Delhi,3412,645,1735,2971,112092
2022-01-15,P1075,WH_Bangalore,2709,452,2553,3987,427629
2022-01-15,P1194,WH_Delhi,4474,1884,837,3290,100275
2022-01-15,P1092,WH_Mumbai,3491,424,1199,4632,324090
2022-01-15,P1200,WH_Kolkata,3442,768,2714,2333,420320
2022-01-15,P1231,WH_Bangalore,1617,1526,1365,165,327165
2022-01-15,P1224,WH_Kolkata,9461,816,166,7190,195591
2022-01-15,P1214,WH_Kolkata,1079,1353,139,1354,90169
2022-01-15,P1128,WH_Kolkata,2907,1880,1200,934,127467
2022-01-15,P1221,WH_Bangalore,2252,53,2718,2251,388704
2022-01-15,P1022,WH_Mumbai,6920,1454,2631,4582,249888
2022-01-15,P1175,WH_Delhi,2970,1124,653,4900,461224
2022-01-15,P1182,WH_Delhi,8070,1354,2511,4653,410254
2022-01-15,P1073,WH_Mumbai,8430,416,745,5291,190171
2022-01-15,P1120,WH_Delhi,5672,1927,1031,6830,405055
2022-01-15,P1272,WH_Delhi,6262,168,2337,6178,81821
2022-01-15,P1198,WH_Mumbai,7422,1472,1213,5634,401393
2022-01-15,P1142,WH_Kolkata,6468,1179,1556,3878,225097
2022-01-15,P1147,WH_Mumbai,9850,1618,1424,4341,496495
2022-01-15,P1150,WH_Bangalore,1579,1124,2650,1371,308861
2022-01-15,P1149,WH_Bangalore,3971,861,169,1427,440566
2022-01-15,P1153,WH_Mumbai,9842,693,399,2603,245433
2022-01-15,P1225,WH_Delhi,3659,1465,1358,7050,366082
2022-01-15,P1154,WH_Bangalore,9154,1104,1940,2940,79546
2022-01-15,P1066,WH_Kolkata,1608,1977,931,7542,338261
2022-01-15,P1213,WH_Mumbai,1499,1951,2226,375,87233
2022-01-15,P1144,WH_Mumbai,1886,378,1849,7909,111315
2022-01-15,P1070,WH_Bangalore,8871,559,2724,4416,298233
2022-01-15,P1230,WH_Bangalore,8714,1510,2417,4288,372268
2022-01-15,P1234,WH_Kolkata,4417,1801,1984,2326,355105
2022-01-15,P1038,WH_Bangalore,8916,968,266,4418,463590
2022-01-15,P1271,WH_Mumbai,5305,437,2863,630,383045
2022-01-15,P1181,WH_Bangalore,5283,1765,2218,3483,341647
2022-01-15,P1106,WH_Kolkata,7662,679,2057,6076,329367
2022-01-15,P1052,WH_Delhi,9488,538,2531,3241,142490
2022-01-15,P1143,WH_Bangalore,9025,721,1745,1183,485763
2022-01-15,P1167,WH_Bangalore,2387,1011,449,5257,65496
2022-01-15,P1268,WH_Kolkata,7836,1268,1488,2972,200843
2022-01-15,P1014,WH_Kolkata,1543,890,2061,4028,92359
2022-01-15,P1074,WH_Kolkata,8411,375,1525,7472,226121
2022-01-15,P1072,WH_Kolkata,4266,733,493,1437,365569
2022-01-15,P1029,WH_Delhi,6669,1832,1068,1154,266050
2022-01-16,P1029,WH_Mumbai,2228,929,318,3744,296643
2022-01-16,P1127,WH_Bangalore,9335,215,2062,2589,143585
2022-01-16,P1104,WH_Delhi,8476,53,2180,5055,229823
2022-01-16,P1191,WH_Kolkata,6852,1303,802,4080,96024
2022-01-16,P1039,WH_Delhi,7881,534,2052,4142,104733
2022-01-16,P1182,WH_Bangalore,2883,333,989,1312,413554
2022-01-16,P1207,WH_Mumbai,1999,763,2481,6002,373231
2022-01-16,P1095,WH_Delhi,6375,636,1530,4606,368786
2022-01-16,P1194,WH_Kolkata,9563,1751,2148,1812,221046
2022-01-16,P1054,WH_Delhi,8725,1908,2479,6066,376504
2022-01-16,P1125,WH_Bangalore,8514,1510,239,5160,482779
2022-01-16,P1199,WH_Delhi,3591,901,1772,4011,145982
2022-01-16,P1067,WH_Mumbai,7653,1631,2633,2940,341136
2022-01-16,P1114,WH_Mumbai,7969,300,2335,1353,125775
2022-01-16,P1264,WH_Bangalore,5383,849,2087,2507,124052
2022-01-16,P1001,WH_Delhi,1510,1292,2811,2305,202567
2022-01-16,P1004,WH_Mumbai,1428,761,130,934,340977
2022-01-16,P1044,WH_Delhi,8782,769,731,6868,129388
2022-01-16,P1018,WH_Delhi,7126,1489,496,5964,112575
2022-01-16,P1016,WH_Mumbai,8831,479,297,7046,283469
2022-01-16,P1132,WH_Bangalore,6717,1951,1693,5011,278601
2022-01-16,P1185,WH_Bangalore,1424,1187,1031,3128,443335
2022-01-16,P1168,WH_Mumbai,2686,44,327,1924,431510
2022-01-16,P1103,WH_Mumbai,3261,1912,1685,6088,231500
2022-01-16,P1063,WH_Delhi,748,1440,2047,1226,243786
2022-01-16,P1187,WH_Mumbai,6840,210,2196,3556,372309
2022-01-16,P1256,WH_Kolkata,6330,1145,1250,499,322009
2022-01-16,P1071,WH_Kolkata,6906,422,814,7364,432212
2022-01-16,P1240,WH_Kolkata,8869,1376,1459,7239,208579
2022-01-16,P1136,WH_Bangalore,2838,1204,1063,2195,461502
2022-01-16,P1274,WH_Bangalore,9841,1690,454,6740,165038
2022-01-16,P1062,WH_Mumbai,9190,904,1975,240,94261
2022-01-16,P1117,WH_Kolkata,5480,1723,2539,2147,163954
2022-01-16,P1090,WH_Mumbai,9518,1595,894,2847,310680
2022-01-16,P1156,WH_Kolkata,980,1615,2827,5311,82048
2022-01-16,P1038,WH_Mumbai,1912,252,713,4406,459660
2022-01-16,P1243,WH_Bangalore,5494,661,1862,3747,70009
2022-01-16,P1178,WH_Delhi,5510,1652,2303,1884,165718
2022-01-16,P1203,WH_Bangalore,8049,1349,2208,1346,479758
2022-01-16,P1124,WH_Delhi,8543,1081,449,1355,363743
2022-01-16,P1272,WH_Delhi,6399,133,1568,4925,440198
2022-01-16,P1116,WH_Mumbai,8010,171,187,172,211119
2022-01-16,P1086,WH_Kolkata,6579,995,2673,3868,469859
2022-01-16,P1138,WH_Bangalore,7269,1375,881,1562,191147
2022-01-16,P1034,WH_Mumbai,1036,1481,1864,1893,135730
2022-01-16,P1176,WH_Bangalore,9572,925,235,3799,209293
2022-01-16,P1248,WH_Bangalore,976,957,2830,4543,193301
2022-01-16,P1265,WH_Mumbai,9431,1382,2176,6973,318990
2022-01-16,P1236,WH_Kolkata,3057,937,366,3246,278117
2022-01-16,P1213,WH_Mumbai,1438,896,1830,2881,281191
2022-01-17,P1107,WH_Kolkata,8609,1711,1867,949,250236
2022-01-17,P1191,WH_Bangalore,7543,1008,436,2815,289277
2022-01-17,P1232,WH_Kolkata,871,637,2112,4018,87104
2022-01-17,P1177,WH_Kolkata,7552,333,943,6092,405810
2022-01-17,P1039,WH_Delhi,7281,1113,2966,5079,203405
2022-01-17,P1184,WH_Bangalore,5863,1061,762,6605,475649
2022-01-17,P1127,WH_Delhi,8161,1550,2269,564,478694
2022-01-17,P1010,WH_Kolkata,7981,227,1022,7003,118003
2022-01-17,P1258,WH_Delhi,7398,931,1681,3916,412803
2022-01-17,P1228,WH_Kolkata,9693,985,1573,6502,388288
2022-01-17,P1160,WH_Delhi,4015,1530,2331,7117,101967
2022-01-17,P1197,WH_Delhi,1312,70,1830,5474,333875
2022-01-17,P1095,WH_Mumbai,1354,785,408,3508,160516
2022-01-17,P1007,WH_Bangalore,4376,832,1470,4229,106975
2022-01-17,P1236,WH_Mumbai,3417,1604,897,4798,57712
2022-01-17,P1135,WH_Delhi,2444,96,2636,441,81122
2022-01-17,P1128,WH_Kolkata,4903,1847,992,7650,405457
2022-01-17,P1074,WH_Delhi,6863,1264,2498,3518,217890
2022-01-17,P1006,WH_Delhi,2935,1302,531,1424,58000
2022-01-17,P1270,WH_Mumbai,2778,644,262,2821,148987
2022-01-17,P1048,WH_Kolkata,4472,1132,406,5090,100705
2022-01-17,P1073,WH_Delhi,7823,814,1494,5096,320136
2022-01-17,P1241,WH_Bangalore,7825,233,215,1327,139574
2022-01-17,P1057,WH_Bangalore,2249,541,1515,5346,276398
2022-01-17,P1176,WH_Delhi,1633,1176,947,3120,54072
